arch;seed;val_score;test_score
gat_sym,mlp,elu,8,64,generalized_linear,max,relu6,16;42.0;0.648;0.63
gat_sym,mlp,elu,8,64,linear,max,softplus,16;42.0;0.5466666666666667;0.544
gat_sym,mlp,elu,8,8,gat,sum,relu6,6;79.0;0.696;0.688
gat_sym,mlp,elu,8,8,gat_sym,mlp,tanh,2;79.0;0.696;0.687
gat_sym,mlp,leaky_relu,1,128,const,sum,relu6,1;42.0;0.648;0.654
gat_sym,mlp,leaky_relu,1,128,gat,mean,elu,8;19.0;0.282;0.311
gat_sym,mlp,leaky_relu,1,256,gat,mean,relu6,6;42.0;0.19;0.231
gat_sym,mlp,leaky_relu,1,32,const,sum,tanh,1;42.0;0.6679999999999999;0.67
gat_sym,mlp,leaky_relu,1,32,gcn,sum,elu,4;123.0;0.662;0.66
gat_sym,mlp,leaky_relu,1,4,gat,sum,linear,4;123.0;0.322;0.3720000000000001
gat_sym,mlp,leaky_relu,1,4,gcn,mlp,relu6,2;42.0;0.232;0.181
gat_sym,mlp,leaky_relu,1,64,gcn,mean,linear,1;42.0;0.52;0.515
gat_sym,mlp,leaky_relu,1,64,generalized_linear,sum,linear,1;42.0;0.6759999999999999;0.7
gat_sym,mlp,leaky_relu,1,64,linear,sum,linear,16;42.0;0.5;0.518
gat_sym,mlp,leaky_relu,1,64,linear,sum,linear,2;19.0;0.69;0.691
gat_sym,mlp,leaky_relu,1,8,gat_sym,max,elu,2;10.0;0.302;0.319
gat_sym,mlp,leaky_relu,1,8,generalized_linear,mean,sigmoid,6;123.0;0.14800000000000002;0.126
gat_sym,mlp,leaky_relu,16,128,linear,max,tanh,16;19.0;0.498;0.483
gat_sym,mlp,leaky_relu,16,128,linear,sum,sigmoid,8;19.0;0.27;0.28
gat_sym,mlp,leaky_relu,16,16,gcn,sum,elu,4;79.0;0.6859999999999999;0.691
gat_sym,mlp,leaky_relu,16,16,generalized_linear,sum,linear,1;42.0;0.708;0.705
gat_sym,mlp,leaky_relu,16,256,cos,mean,tanh,2;42.0;0.348;0.397
gat_sym,mlp,leaky_relu,16,4,gat_sym,max,leaky_relu,8;10.0;0.5920000000000001;0.611
gat_sym,mlp,leaky_relu,16,4,linear,mlp,tanh,16;10.0;0.234;0.181
gat_sym,mlp,leaky_relu,16,64,const,mlp,relu,1;123.0;0.634;0.6579999999999999
gat_sym,mlp,leaky_relu,16,64,const,sum,leaky_relu,2;79.0;0.672;0.665
gat_sym,mlp,leaky_relu,16,8,cos,sum,elu,1;10.0;0.688;0.701
gat_sym,mlp,leaky_relu,2,128,gat,sum,relu6,8;10.0;0.638;0.638
gat_sym,mlp,leaky_relu,2,128,gcn,mlp,leaky_relu,4;42.0;0.396;0.38
gat_sym,mlp,leaky_relu,2,16,const,mlp,tanh,2;123.0;0.399;0.42900000000000005
gat_sym,mlp,leaky_relu,2,16,const,sum,elu,4;10.0;0.654;0.654
gat_sym,mlp,leaky_relu,2,16,gat,mean,elu,2;10.0;0.532;0.4970000000000001
gat_sym,mlp,leaky_relu,2,16,gcn,sum,linear,4;123.0;0.632;0.634
gat_sym,mlp,leaky_relu,2,256,cos,sum,elu,4;123.0;0.684;0.6940000000000001
gat_sym,mlp,leaky_relu,2,256,generalized_linear,sum,tanh,6;79.0;0.7040000000000001;0.701
gat_sym,mlp,leaky_relu,2,32,gcn,mean,softplus,6;42.0;0.34600000000000003;0.349
gat_sym,mlp,leaky_relu,2,8,gat,sum,tanh,8;123.0;0.424;0.468
gat_sym,mlp,leaky_relu,2,8,gat_sym,sum,relu,8;123.0;0.468;0.513
gat_sym,mlp,leaky_relu,2,8,gcn,mean,tanh,16;10.0;0.336;0.359
gat_sym,mlp,leaky_relu,4,16,generalized_linear,sum,elu,16;10.0;0.672;0.687
gat_sym,mlp,leaky_relu,4,256,gat_sym,max,relu,6;79.0;0.448;0.435
gat_sym,mlp,leaky_relu,4,64,cos,sum,elu,6;79.0;0.7040000000000001;0.6759999999999999
gat_sym,mlp,leaky_relu,6,128,gcn,sum,linear,2;10.0;0.68;0.674
gat_sym,mlp,leaky_relu,6,256,linear,mlp,linear,1;42.0;0.6779999999999999;0.6829999999999999
gat_sym,mlp,leaky_relu,6,32,const,mean,relu,16;42.0;0.396;0.359
gat_sym,mlp,leaky_relu,6,4,gat,max,softplus,8;10.0;0.518;0.506
gat_sym,mlp,leaky_relu,6,4,gat_sym,sum,elu,8;123.0;0.238;0.243
gat_sym,mlp,leaky_relu,6,64,const,sum,tanh,1;79.0;0.71;0.7090000000000001
gat_sym,mlp,leaky_relu,6,64,gat_sym,sum,linear,4;42.0;0.684;0.6829999999999999
gat_sym,mlp,leaky_relu,6,64,generalized_linear,sum,sigmoid,2;10.0;0.7;0.7040000000000001
gat_sym,mlp,leaky_relu,6,8,const,mean,elu,2;123.0;0.324;0.383
gat_sym,mlp,leaky_relu,6,8,gat,mean,elu,16;79.0;0.322;0.302
gat_sym,mlp,leaky_relu,6,8,gcn,mlp,elu,4;79.0;0.66;0.659
gat_sym,mlp,leaky_relu,8,128,const,max,sigmoid,6;19.0;0.212;0.294
gat_sym,mlp,leaky_relu,8,128,gat,mlp,softplus,6;123.0;0.642;0.636
gat_sym,mlp,leaky_relu,8,16,gcn,max,elu,2;42.0;0.636;0.648
gat_sym,mlp,leaky_relu,8,16,generalized_linear,mlp,relu,6;79.0;0.156;0.183
gat_sym,mlp,leaky_relu,8,256,const,sum,leaky_relu,1;10.0;0.65;0.6809999999999999
gat_sym,mlp,leaky_relu,8,256,gcn,sum,elu,1;79.0;0.6659999999999999;0.665
gat_sym,mlp,leaky_relu,8,256,generalized_linear,max,softplus,6;79.0;0.642;0.6459999999999999
gat_sym,mlp,leaky_relu,8,32,gat,mlp,leaky_relu,4;19.0;0.594;0.616
gat_sym,mlp,leaky_relu,8,32,gcn,mlp,linear,8;19.0;0.626;0.631
gat_sym,mlp,linear,1,16,gat_sym,mlp,linear,1;42.0;0.556;0.5529999999999999
gat_sym,mlp,linear,1,16,gat_sym,sum,linear,2;42.0;0.62;0.65
gat_sym,mlp,linear,1,16,gcn,mean,relu,4;10.0;0.218;0.254
gat_sym,mlp,linear,1,16,gcn,sum,elu,2;10.0;0.612;0.619
gat_sym,mlp,linear,1,16,generalized_linear,sum,leaky_relu,1;79.0;0.63;0.622
gat_sym,mlp,linear,1,16,generalized_linear,sum,softplus,1;42.0;0.644;0.654
gat_sym,mlp,linear,1,256,const,mlp,relu,2;79.0;0.376;0.414
gat_sym,mlp,linear,1,256,gat_sym,sum,tanh,1;19.0;0.69;0.698
gat_sym,mlp,linear,1,256,generalized_linear,mlp,linear,1;42.0;0.638;0.653
gat_sym,mlp,linear,1,32,cos,mlp,relu,1;19.0;0.22;0.249
gat_sym,mlp,linear,1,32,gat_sym,sum,elu,16;123.0;0.59;0.58
gat_sym,mlp,linear,1,32,generalized_linear,mean,linear,1;42.0;0.618;0.622
gat_sym,mlp,linear,1,4,gat_sym,mean,relu6,1;10.0;0.232;0.181
gat_sym,mlp,linear,1,4,generalized_linear,max,relu,6;19.0;0.302;0.305
gat_sym,mlp,linear,1,4,generalized_linear,sum,relu,2;42.0;0.546;0.585
gat_sym,mlp,linear,1,64,const,sum,tanh,1;19.0;0.662;0.6809999999999999
gat_sym,mlp,linear,1,64,gcn,mlp,elu,4;10.0;0.5579999999999999;0.5529999999999999
gat_sym,mlp,linear,16,128,cos,mlp,tanh,8;79.0;0.606;0.615
gat_sym,mlp,linear,16,128,gat,mean,leaky_relu,4;79.0;0.46;0.486
gat_sym,mlp,linear,16,128,generalized_linear,sum,elu,16;79.0;0.6459999999999999;0.653
gat_sym,mlp,linear,16,16,gat,max,leaky_relu,4;19.0;0.6459999999999999;0.621
gat_sym,mlp,linear,16,256,const,max,leaky_relu,1;10.0;0.562;0.585
gat_sym,mlp,linear,16,256,const,mlp,relu,2;79.0;0.232;0.181
gat_sym,mlp,linear,16,256,cos,mlp,sigmoid,2;79.0;0.324;0.416
gat_sym,mlp,linear,16,256,generalized_linear,max,elu,6;10.0;0.618;0.632
gat_sym,mlp,linear,16,256,generalized_linear,sum,elu,6;79.0;0.6779999999999999;0.667
gat_sym,mlp,linear,16,32,cos,sum,sigmoid,2;123.0;0.68;0.695
gat_sym,mlp,linear,16,32,linear,max,leaky_relu,6;79.0;0.608;0.619
gat_sym,mlp,linear,16,4,linear,sum,relu,6;19.0;0.69;0.706
gat_sym,mlp,linear,2,128,const,sum,linear,4;42.0;0.662;0.685
gat_sym,mlp,linear,2,128,cos,mean,elu,4;19.0;0.496;0.479
gat_sym,mlp,linear,2,128,generalized_linear,sum,elu,2;10.0;0.684;0.6890000000000001
gat_sym,mlp,linear,2,16,gat_sym,sum,linear,1;123.0;0.662;0.6759999999999999
gat_sym,mlp,linear,2,16,linear,mean,elu,4;19.0;0.4920000000000001;0.495
gat_sym,mlp,linear,2,16,linear,mean,relu,16;10.0;0.212;0.231
gat_sym,mlp,linear,2,256,cos,mlp,relu6,1;42.0;0.652;0.6629999999999999
gat_sym,mlp,linear,2,256,gat_sym,sum,softplus,16;42.0;0.55;0.574
gat_sym,mlp,linear,2,4,const,mlp,relu6,2;10.0;0.374;0.337
gat_sym,mlp,linear,2,4,cos,sum,relu,6;79.0;0.48;0.539
gat_sym,mlp,linear,2,64,cos,max,relu6,4;19.0;0.604;0.626
gat_sym,mlp,linear,2,8,gat,sum,tanh,8;123.0;0.5626666666666668;0.6253333333333333
gat_sym,mlp,linear,2,8,gat_sym,mlp,leaky_relu,1;79.0;0.218;0.21600000000000005
gat_sym,mlp,linear,4,16,gat_sym,mlp,linear,1;42.0;0.65;0.6709999999999999
gat_sym,mlp,linear,4,256,const,sum,softplus,1;42.0;0.614;0.61
gat_sym,mlp,linear,4,256,cos,sum,relu6,4;79.0;0.6940000000000001;0.688
gat_sym,mlp,linear,4,256,gat_sym,sum,softplus,8;42.0;0.622;0.644
gat_sym,mlp,linear,4,256,gcn,max,elu,4;42.0;0.55;0.583
gat_sym,mlp,linear,4,256,linear,sum,relu,1;79.0;0.614;0.606
gat_sym,mlp,linear,4,32,cos,mean,linear,2;79.0;0.526;0.54
gat_sym,mlp,linear,4,32,gat_sym,sum,linear,4;123.0;0.708;0.684
gat_sym,mlp,linear,4,32,generalized_linear,max,sigmoid,16;10.0;0.438;0.434
gat_sym,mlp,linear,4,4,gat,sum,elu,2;19.0;0.662;0.6579999999999999
gat_sym,mlp,linear,4,64,cos,mean,linear,2;123.0;0.48;0.482
gat_sym,mlp,linear,4,64,gcn,sum,tanh,1;123.0;0.6859999999999999;0.706
gat_sym,mlp,linear,4,64,generalized_linear,mean,tanh,1;123.0;0.5920000000000001;0.5870000000000001
gat_sym,mlp,linear,4,8,gat,mean,leaky_relu,16;10.0;0.232;0.181
gat_sym,mlp,linear,6,128,const,sum,leaky_relu,1;42.0;0.65;0.67
gat_sym,mlp,linear,6,128,const,sum,relu6,6;10.0;0.326;0.338
gat_sym,mlp,linear,6,128,cos,mlp,elu,8;10.0;0.614;0.615
gat_sym,mlp,linear,6,128,gat_sym,mlp,linear,4;10.0;0.5539999999999999;0.579
gat_sym,mlp,linear,6,128,generalized_linear,mean,relu6,8;42.0;0.18600000000000005;0.231
gat_sym,mlp,linear,6,16,cos,sum,leaky_relu,4;10.0;0.68;0.677
gat_sym,mlp,linear,6,16,gat_sym,sum,linear,1;42.0;0.68;0.677
gat_sym,mlp,linear,6,16,gat_sym,sum,tanh,1;42.0;0.708;0.7040000000000001
gat_sym,mlp,linear,6,16,generalized_linear,sum,relu,4;19.0;0.68;0.6829999999999999
gat_sym,mlp,linear,6,16,linear,max,leaky_relu,6;123.0;0.6;0.589
gat_sym,mlp,linear,6,256,gat_sym,mean,relu,16;19.0;0.292;0.308
gat_sym,mlp,linear,6,256,generalized_linear,mean,relu6,4;123.0;0.652;0.637
gat_sym,mlp,linear,6,32,gat,mlp,softplus,6;79.0;0.5920000000000001;0.632
gat_sym,mlp,linear,6,32,gat,sum,tanh,1;19.0;0.6920000000000001;0.715
gat_sym,mlp,linear,6,32,generalized_linear,sum,leaky_relu,2;10.0;0.674;0.69
gat_sym,mlp,linear,6,64,gat,mlp,linear,2;123.0;0.6659999999999999;0.642
gat_sym,mlp,linear,6,64,gat,mlp,softplus,2;123.0;0.5833333333333334;0.6086666666666667
gat_sym,mlp,linear,8,128,gat_sym,sum,relu,6;10.0;0.67;0.679
gat_sym,mlp,linear,8,128,linear,mean,relu6,8;123.0;0.188;0.16899999999999998
gat_sym,mlp,linear,8,256,gcn,mean,tanh,16;42.0;0.212;0.327
gat_sym,mlp,linear,8,256,generalized_linear,mean,linear,4;79.0;0.5;0.503
gat_sym,mlp,linear,8,256,generalized_linear,mean,tanh,1;79.0;0.542;0.529
gat_sym,mlp,linear,8,256,linear,mlp,elu,6;79.0;0.424;0.41
gat_sym,mlp,linear,8,32,const,mlp,linear,2;10.0;0.574;0.586
gat_sym,mlp,linear,8,32,cos,mlp,sigmoid,16;10.0;0.31;0.435
gat_sym,mlp,linear,8,32,gat,sum,tanh,4;79.0;0.706;0.703
gat_sym,mlp,linear,8,4,linear,mlp,sigmoid,4;79.0;0.29600000000000004;0.348
gat_sym,mlp,linear,8,64,cos,max,elu,16;123.0;0.5579999999999999;0.568
gat_sym,mlp,linear,8,64,generalized_linear,mean,softplus,16;42.0;0.332;0.333
gat_sym,mlp,linear,8,8,cos,mlp,leaky_relu,6;123.0;0.408;0.388
gat_sym,mlp,linear,8,8,linear,sum,relu,6;42.0;0.718;0.721
gat_sym,mlp,relu,1,128,generalized_linear,sum,tanh,8;79.0;0.642;0.6559999999999999
gat_sym,mlp,relu,1,16,const,sum,tanh,1;123.0;0.212;0.188
gat_sym,mlp,relu,1,16,gat,mean,elu,2;19.0;0.362;0.371
gat_sym,mlp,relu,1,256,cos,mlp,elu,2;19.0;0.546;0.599
gat_sym,mlp,relu,1,32,gat,sum,elu,6;19.0;0.6579999999999999;0.665
gat_sym,mlp,relu,1,32,gat_sym,sum,softplus,6;123.0;0.58;0.5760000000000001
gat_sym,mlp,relu,1,4,gcn,mlp,linear,4;79.0;0.398;0.399
gat_sym,mlp,relu,1,64,gat_sym,mlp,elu,6;79.0;0.478;0.466
gat_sym,mlp,relu,1,64,gat_sym,mlp,relu,1;42.0;0.598;0.5870000000000001
gat_sym,mlp,relu,1,64,linear,mlp,relu6,2;79.0;0.408;0.42
gat_sym,mlp,relu,1,8,const,max,relu,1;42.0;0.232;0.221
gat_sym,mlp,relu,16,16,cos,sum,relu6,16;42.0;0.468;0.438
gat_sym,mlp,relu,16,16,cos,sum,sigmoid,4;10.0;0.7020000000000001;0.7040000000000001
gat_sym,mlp,relu,16,16,linear,mlp,softplus,16;10.0;0.634;0.64
gat_sym,mlp,relu,16,256,cos,max,sigmoid,6;42.0;0.264;0.266
gat_sym,mlp,relu,16,256,generalized_linear,max,relu,6;10.0;0.132;0.185
gat_sym,mlp,relu,16,32,gat_sym,mlp,tanh,1;10.0;0.69;0.6809999999999999
gat_sym,mlp,relu,16,32,gat_sym,sum,elu,1;10.0;0.7;0.6859999999999999
gat_sym,mlp,relu,16,4,gcn,mlp,sigmoid,8;79.0;0.418;0.451
gat_sym,mlp,relu,16,64,cos,max,tanh,1;10.0;0.634;0.665
gat_sym,mlp,relu,16,64,gcn,mean,softplus,8;10.0;0.3;0.313
gat_sym,mlp,relu,2,128,gcn,sum,relu6,16;42.0;0.468;0.45
gat_sym,mlp,relu,2,256,const,mlp,sigmoid,2;123.0;0.342;0.391
gat_sym,mlp,relu,2,256,cos,max,relu6,16;79.0;0.536;0.527
gat_sym,mlp,relu,2,32,linear,mean,linear,8;123.0;0.308;0.28300000000000003
gat_sym,mlp,relu,2,32,linear,mean,sigmoid,1;79.0;0.298;0.337
gat_sym,mlp,relu,2,4,cos,max,leaky_relu,4;79.0;0.33;0.328
gat_sym,mlp,relu,2,4,gcn,sum,relu6,2;79.0;0.476;0.539
gat_sym,mlp,relu,4,128,gat_sym,max,sigmoid,6;79.0;0.276;0.368
gat_sym,mlp,relu,4,16,const,sum,tanh,2;19.0;0.698;0.7
gat_sym,mlp,relu,4,16,gat_sym,sum,leaky_relu,8;42.0;0.6659999999999999;0.637
gat_sym,mlp,relu,4,256,gat_sym,max,elu,1;10.0;0.67;0.6629999999999999
gat_sym,mlp,relu,4,32,gcn,max,tanh,2;42.0;0.368;0.355
gat_sym,mlp,relu,4,64,gat,mlp,softplus,8;10.0;0.622;0.625
gat_sym,mlp,relu,4,64,linear,mlp,elu,6;79.0;0.636;0.644
gat_sym,mlp,relu,4,8,const,sum,tanh,6;19.0;0.66;0.67
gat_sym,mlp,relu,4,8,cos,max,elu,4;19.0;0.378;0.43
gat_sym,mlp,relu,4,8,linear,mean,relu6,2;19.0;0.188;0.16899999999999998
gat_sym,mlp,relu,6,128,const,mlp,softplus,2;19.0;0.574;0.5870000000000001
gat_sym,mlp,relu,6,16,gat_sym,mean,tanh,4;19.0;0.28;0.314
gat_sym,mlp,relu,6,32,cos,max,linear,4;123.0;0.64;0.63
gat_sym,mlp,relu,6,32,gat,sum,linear,16;79.0;0.662;0.669
gat_sym,mlp,relu,6,32,gcn,max,leaky_relu,1;10.0;0.524;0.535
gat_sym,mlp,relu,6,4,generalized_linear,max,elu,6;123.0;0.472;0.471
gat_sym,mlp,relu,6,8,const,max,relu,4;42.0;0.388;0.354
gat_sym,mlp,relu,8,128,gat,sum,elu,16;42.0;0.6659999999999999;0.69
gat_sym,mlp,relu,8,128,gat_sym,sum,leaky_relu,2;10.0;0.6779999999999999;0.691
gat_sym,mlp,relu,8,16,cos,mean,linear,4;10.0;0.4920000000000001;0.479
gat_sym,mlp,relu,8,16,generalized_linear,mean,softplus,16;42.0;0.232;0.182
gat_sym,mlp,relu,8,16,generalized_linear,mlp,elu,6;10.0;0.638;0.6629999999999999
gat_sym,mlp,relu,8,256,gat,max,sigmoid,16;19.0;0.256;0.254
gat_sym,mlp,relu,8,32,const,max,leaky_relu,8;79.0;0.602;0.616
gat_sym,mlp,relu,8,4,const,mlp,linear,2;123.0;0.5479999999999999;0.5660000000000001
gat_sym,mlp,relu,8,4,gat,mean,leaky_relu,1;79.0;0.594;0.598
gat_sym,mlp,relu,8,4,linear,sum,linear,8;79.0;0.688;0.688
gat_sym,mlp,relu,8,64,generalized_linear,mean,sigmoid,16;123.0;0.232;0.181
gat_sym,mlp,relu,8,8,gcn,sum,elu,2;123.0;0.6940000000000001;0.698
gat_sym,mlp,relu6,1,16,gat,max,linear,4;10.0;0.158;0.27
gat_sym,mlp,relu6,1,16,generalized_linear,mean,relu,16;79.0;0.188;0.16899999999999998
gat_sym,mlp,relu6,1,16,generalized_linear,sum,tanh,1;42.0;0.57;0.57
gat_sym,mlp,relu6,1,32,gat_sym,sum,softplus,4;79.0;0.598;0.605
gat_sym,mlp,relu6,1,4,gat,mlp,leaky_relu,6;79.0;0.202;0.253
gat_sym,mlp,relu6,1,4,linear,sum,elu,6;19.0;0.36;0.369
gat_sym,mlp,relu6,1,64,gat,sum,softplus,8;79.0;0.546;0.591
gat_sym,mlp,relu6,1,64,linear,mlp,relu6,16;10.0;0.096;0.17
gat_sym,mlp,relu6,1,8,cos,sum,linear,1;42.0;0.386;0.4270000000000001
gat_sym,mlp,relu6,1,8,gat,max,elu,2;79.0;0.294;0.287
gat_sym,mlp,relu6,16,128,gat,sum,linear,1;123.0;0.674;0.6890000000000001
gat_sym,mlp,relu6,16,128,gcn,mean,sigmoid,4;42.0;0.196;0.269
gat_sym,mlp,relu6,16,16,const,mlp,tanh,1;123.0;0.6579999999999999;0.6709999999999999
gat_sym,mlp,relu6,16,32,cos,mlp,linear,4;123.0;0.636;0.653
gat_sym,mlp,relu6,16,4,const,sum,relu6,2;10.0;0.234;0.181
gat_sym,mlp,relu6,16,4,gcn,mlp,linear,8;123.0;0.504;0.514
gat_sym,mlp,relu6,16,64,gcn,mean,softplus,6;79.0;0.324;0.327
gat_sym,mlp,relu6,16,8,const,max,softplus,8;79.0;0.5760000000000001;0.583
gat_sym,mlp,relu6,16,8,const,mean,sigmoid,8;42.0;0.304;0.368
gat_sym,mlp,relu6,16,8,gcn,max,relu,4;42.0;0.208;0.21600000000000005
gat_sym,mlp,relu6,2,128,const,sum,elu,2;19.0;0.662;0.684
gat_sym,mlp,relu6,2,128,generalized_linear,sum,linear,2;10.0;0.684;0.685
gat_sym,mlp,relu6,2,16,const,sum,leaky_relu,4;19.0;0.634;0.648
gat_sym,mlp,relu6,2,16,cos,max,softplus,6;10.0;0.516;0.536
gat_sym,mlp,relu6,2,16,cos,sum,tanh,2;19.0;0.65;0.6759999999999999
gat_sym,mlp,relu6,2,16,gat,sum,relu6,1;10.0;0.67;0.6679999999999999
gat_sym,mlp,relu6,2,16,gat_sym,sum,softplus,2;123.0;0.674;0.679
gat_sym,mlp,relu6,2,16,generalized_linear,max,sigmoid,2;10.0;0.336;0.34700000000000003
gat_sym,mlp,relu6,2,16,generalized_linear,sum,leaky_relu,4;10.0;0.61;0.611
gat_sym,mlp,relu6,2,16,linear,sum,relu,1;123.0;0.5379999999999999;0.573
gat_sym,mlp,relu6,2,32,const,sum,elu,2;123.0;0.68;0.693
gat_sym,mlp,relu6,2,32,const,sum,relu,4;123.0;0.512;0.501
gat_sym,mlp,relu6,2,32,gcn,mean,relu,8;123.0;0.22;0.215
gat_sym,mlp,relu6,2,32,gcn,sum,relu,2;123.0;0.67;0.693
gat_sym,mlp,relu6,2,4,linear,mean,relu,16;79.0;0.172;0.182
gat_sym,mlp,relu6,2,8,cos,max,softplus,6;10.0;0.252;0.29100000000000004
gat_sym,mlp,relu6,2,8,generalized_linear,mlp,elu,1;42.0;0.454;0.5329999999999999
gat_sym,mlp,relu6,2,8,linear,mlp,softplus,6;10.0;0.3720000000000001;0.426
gat_sym,mlp,relu6,4,128,const,mlp,elu,2;123.0;0.546;0.546
gat_sym,mlp,relu6,4,128,gat,max,relu6,6;10.0;0.21;0.282
gat_sym,mlp,relu6,4,128,linear,mlp,sigmoid,4;10.0;0.292;0.361
gat_sym,mlp,relu6,4,16,generalized_linear,mlp,tanh,4;10.0;0.412;0.392
gat_sym,mlp,relu6,4,16,generalized_linear,sum,linear,8;123.0;0.66;0.669
gat_sym,mlp,relu6,4,32,const,sum,tanh,4;42.0;0.6859999999999999;0.695
gat_sym,mlp,relu6,4,4,cos,mlp,relu6,8;10.0;0.338;0.354
gat_sym,mlp,relu6,4,4,linear,sum,elu,1;79.0;0.232;0.2
gat_sym,mlp,relu6,4,64,generalized_linear,mlp,tanh,4;123.0;0.654;0.672
gat_sym,mlp,relu6,4,64,linear,mlp,relu6,6;79.0;0.23;0.21
gat_sym,mlp,relu6,4,8,cos,max,linear,8;123.0;0.588;0.596
gat_sym,mlp,relu6,4,8,gat,mlp,relu,1;10.0;0.212;0.201
gat_sym,mlp,relu6,6,128,cos,max,elu,6;79.0;0.6759999999999999;0.66
gat_sym,mlp,relu6,6,128,gat_sym,mlp,sigmoid,4;79.0;0.266;0.349
gat_sym,mlp,relu6,6,128,linear,sum,linear,2;123.0;0.6920000000000001;0.698
gat_sym,mlp,relu6,8,128,cos,sum,tanh,1;19.0;0.684;0.71
gat_sym,mlp,relu6,8,16,cos,sum,relu,6;42.0;0.67;0.682
gat_sym,mlp,relu6,8,16,gat,mlp,leaky_relu,8;42.0;0.534;0.5720000000000001
gat_sym,mlp,relu6,8,16,generalized_linear,sum,leaky_relu,2;10.0;0.688;0.6990000000000001
gat_sym,mlp,relu6,8,256,linear,mean,relu,1;123.0;0.45;0.468
gat_sym,mlp,relu6,8,4,gat,sum,softplus,6;42.0;0.698;0.7
gat_sym,mlp,relu6,8,4,gat_sym,mlp,softplus,8;42.0;0.232;0.181
gat_sym,mlp,sigmoid,1,128,generalized_linear,sum,tanh,16;19.0;0.194;0.344
gat_sym,mlp,sigmoid,1,256,const,mean,relu,4;123.0;0.458;0.434
gat_sym,mlp,sigmoid,1,256,linear,max,softplus,8;79.0;0.266;0.293
gat_sym,mlp,sigmoid,1,32,cos,max,relu6,4;79.0;0.248;0.265
gat_sym,mlp,sigmoid,1,32,cos,mean,leaky_relu,6;19.0;0.248;0.28
gat_sym,mlp,sigmoid,1,4,const,sum,linear,1;10.0;0.18600000000000005;0.221
gat_sym,mlp,sigmoid,1,4,generalized_linear,sum,softplus,1;42.0;0.25;0.259
gat_sym,mlp,sigmoid,1,64,const,max,sigmoid,1;42.0;0.262;0.303
gat_sym,mlp,sigmoid,1,64,gcn,mean,sigmoid,16;79.0;0.202;0.28
gat_sym,mlp,sigmoid,1,64,linear,max,relu,2;123.0;0.17800000000000002;0.19
gat_sym,mlp,sigmoid,16,128,cos,max,softplus,8;79.0;0.27;0.293
gat_sym,mlp,sigmoid,16,128,gat,max,tanh,6;19.0;0.254;0.259
gat_sym,mlp,sigmoid,16,128,gcn,max,relu,4;42.0;0.208;0.282
gat_sym,mlp,sigmoid,16,16,const,mean,relu6,8;10.0;0.212;0.231
gat_sym,mlp,sigmoid,16,16,cos,max,relu6,2;123.0;0.192;0.224
gat_sym,mlp,sigmoid,16,16,gat,sum,linear,1;42.0;0.72;0.7140000000000001
gat_sym,mlp,sigmoid,16,16,gat_sym,sum,elu,8;123.0;0.214;0.24
gat_sym,mlp,sigmoid,16,8,gat,mean,relu6,2;19.0;0.256;0.264
gat_sym,mlp,sigmoid,16,8,gcn,sum,tanh,4;79.0;0.7;0.711
gat_sym,mlp,sigmoid,2,16,gat_sym,mlp,leaky_relu,2;19.0;0.23;0.232
gat_sym,mlp,sigmoid,2,16,generalized_linear,mlp,linear,6;79.0;0.326;0.306
gat_sym,mlp,sigmoid,2,256,gat,mlp,linear,4;19.0;0.54;0.537
gat_sym,mlp,sigmoid,2,256,generalized_linear,max,softplus,4;123.0;0.454;0.467
gat_sym,mlp,sigmoid,2,32,gcn,sum,softplus,6;10.0;0.536;0.532
gat_sym,mlp,sigmoid,2,32,generalized_linear,mlp,relu,4;42.0;0.122;0.183
gat_sym,mlp,sigmoid,2,4,gat_sym,mlp,leaky_relu,2;19.0;0.28800000000000003;0.264
gat_sym,mlp,sigmoid,2,8,gat,sum,elu,6;19.0;0.5379999999999999;0.526
gat_sym,mlp,sigmoid,4,128,gat,mlp,relu6,6;19.0;0.124;0.214
gat_sym,mlp,sigmoid,4,256,gcn,sum,linear,1;10.0;0.6759999999999999;0.6609999999999999
gat_sym,mlp,sigmoid,4,64,const,mlp,relu6,2;10.0;0.19;0.182
gat_sym,mlp,sigmoid,4,64,generalized_linear,mlp,leaky_relu,4;79.0;0.222;0.202
gat_sym,mlp,sigmoid,4,8,gat,sum,elu,8;19.0;0.5920000000000001;0.591
gat_sym,mlp,sigmoid,6,128,gat_sym,sum,leaky_relu,2;19.0;0.188;0.231
gat_sym,mlp,sigmoid,6,16,const,sum,elu,2;123.0;0.27;0.269
gat_sym,mlp,sigmoid,6,16,gat,mlp,leaky_relu,1;123.0;0.234;0.211
gat_sym,mlp,sigmoid,6,16,gat,sum,linear,8;19.0;0.66;0.662
gat_sym,mlp,sigmoid,6,16,linear,mean,relu6,4;19.0;0.192;0.231
gat_sym,mlp,sigmoid,6,32,const,sum,leaky_relu,4;42.0;0.234;0.245
gat_sym,mlp,sigmoid,6,32,gat_sym,mlp,tanh,4;123.0;0.266;0.264
gat_sym,mlp,sigmoid,6,4,cos,mean,softplus,2;19.0;0.234;0.269
gat_sym,mlp,sigmoid,6,64,cos,mean,relu6,8;10.0;0.266;0.277
gat_sym,mlp,sigmoid,6,64,cos,sum,elu,2;123.0;0.24;0.272
gat_sym,mlp,sigmoid,6,64,linear,sum,tanh,16;42.0;0.252;0.26
